timestamp,frame,range_bin,I,Q,phase
20.434393644332886,408,12,260,644,1.1870814045432472
20.479586839675903,409,10,-165,-650,-1.8193916106813062
20.524689435958862,410,0,708,-368,-0.4793413877069797
20.584834337234497,411,10,-170,-870,-1.7637671367604664
20.629027128219604,412,0,1300,-267,-0.20256767273703016
20.673383235931396,413,11,676,1431,1.1294740073763165
20.734097242355347,414,11,1037,1258,0.8813984537669336
20.77957582473755,415,11,1037,1075,0.8033886464704169
20.824113607406616,416,0,1722,1582,0.7430506143768725
20.884815454483032,417,0,2067,424,0.20232162837830375
20.92954993247986,418,0,1942,1638,0.7006851872411467
20.974380254745483,419,0,-1522,1319,2.4275269693609003
21.035044193267822,420,0,-2393,124,3.089821155486492
21.078944206237793,421,0,-2199,537,2.902078416947417
21.124683141708374,422,0,-1757,1722,2.366254512979933
21.184438943862915,423,0,-156,2807,1.6263145629115314
21.228928565979004,424,0,462,2794,1.40692478789407
21.274054527282715,425,0,-608,2395,1.8194066975515035
21.334858655929565,426,0,-972,2071,2.009615249451242
21.379337787628174,427,0,-1400,1741,2.2480538662921874
21.42350196838379,428,0,-1559,1543,2.3613524070560397
21.48443293571472,429,0,-1382,1391,2.3529489191866526
21.529223442077637,430,0,-520,1977,1.8279955490743494
21.573845863342285,431,0,340,2369,1.4282492693277167
21.634752988815308,432,0,1338,2701,1.1108578995967089
21.679729223251343,433,0,2375,1928,0.6818884184046495
21.724663972854614,434,0,2723,1183,0.4098453061407712
21.785048007965088,435,0,2695,-584,-0.21339817692012866
21.8293399810791,436,0,1312,-1670,-0.904879982677136
21.874699592590332,437,0,13,-1643,-1.5628841364599855
21.93430805206299,438,0,-900,-1137,-2.240367686637628
21.979684114456177,439,0,-1463,-424,-2.8595054754967935
22.024712324142456,440,0,-1708,59,3.1070630577425034
22.083975553512573,441,0,-1730,112,3.0769429894938085
22.129421710968018,442,0,-1647,642,2.7699105037820853
22.174474954605103,443,0,-1420,1291,2.4037425426456482
22.234909296035767,444,0,-883,1974,1.9914152428386394
22.278762817382812,445,0,-358,2491,1.7135363146076763
22.32381010055542,446,0,-439,2429,1.749598988114879
22.3845694065094,447,0,-186,2563,1.643240532800665
22.429428577423096,448,0,-43,2799,1.586157747896512
22.474140167236328,449,0,-596,3365,1.7460957187776998
22.53382182121277,450,0,-3224,1875,2.6148306163528727
22.578845739364624,451,0,-1544,-414,-2.879620178882834
22.623950719833374,452,10,550,-2117,-1.316614108947456
22.68383240699768,453,10,543,-1416,-1.204616669612633
22.72920036315918,454,11,-1291,1064,2.4522882746215684
22.774738788604736,455,11,-957,1331,2.1941659274577785
22.83470058441162,456,11,-400,1166,1.9012690817539017
22.879260778427124,457,10,573,-1177,-1.1177393706757917
22.924225330352783,458,11,-1520,-612,-2.758819734574447
22.98468828201294,459,11,-1391,-1123,-2.4623964250417227
23.029494285583496,460,11,-1552,-1451,-2.3898148507432695
23.073940753936768,461,11,-1720,-555,-2.8294655991244575
23.13475465774536,462,8,1229,-1221,-0.782132868880067
23.179630279541016,463,0,1076,-1262,-0.8647861376461727
23.224750757217407,464,8,-1414,-283,-2.9440610948287422
23.284151315689087,465,8,-1130,603,2.6514056956693013
23.328961610794067,466,11,-118,1550,1.646778796480091
23.37336802482605,467,9,501,1027,1.1169331413571841
23.434592247009277,468,9,620,714,0.8557466513856059
23.47948956489563,469,12,1035,-454,-0.4133730514935987
23.52477717399597,470,12,746,-388,-0.4796037015475573
23.584113836288452,471,12,729,-633,-0.715029959450539
23.629721641540527,472,11,-1022,398,2.770229265860264
23.674746990203857,473,11,-1124,642,2.622638183649088
23.733952283859253,474,11,-1036,1280,2.251227647659422
23.779746770858765,475,12,72,-1600,-1.5258266649425691
23.824525356292725,476,12,670,-1140,-1.039455695100122
